dec,hd_name,hip_name,pl_astflag,pl_cbflag,pl_dens,pl_disc,pl_discmethod,pl_eqt,pl_facility,pl_hostname,pl_imgflag,pl_masse,pl_massj,pl_name,pl_omflag,pl_orbeccen,pl_orbper,pl_pnum,pl_rade,pl_radj,pl_ratdor,pl_rvflag,pl_telescope,pl_tranflag,ra,rowupdate,st_age,st_dist,st_mass,st_optmag,st_rad,st_teff,pl_pelink,pl_edelink
38.945831,,,0,0,,2014,Transit,,Kepler,Kepler-379,0,,,Kepler-379 b,0,,20.09838000,2,1.660,0.148,,0,0.95 m Kepler Telescope,1,295.701103,2014-05-14,,,1.08,13.358,1.31,6054.00,http://exoplanet.eu/catalog/kepler-379_b/,http://exoplanets.org/detail/Kepler-379_b
38.945831,,,0,0,,2014,Transit,,Kepler,Kepler-379,0,,,Kepler-379 c,0,,62.78469700,2,2.290,0.204,,0,0.95 m Kepler Telescope,1,295.701103,2014-05-14,,,1.08,13.358,1.31,6054.00,http://exoplanet.eu/catalog/kepler-379_c/,http://exoplanets.org/detail/Kepler-379_c
42.279205,,,0,1,,2012,Transit,475,Kepler,Kepler-38,0,122.00000,0.38400,Kepler-38 b,0,0.032000,105.59900000,1,4.300,0.384,,0,0.95 m Kepler Telescope,1,286.830353,2014-05-14,10.000,600.00,0.94,13.941,1.75,5623.00,http://exoplanet.eu/catalog/kepler-38(ab)_b/,http://exoplanets.org/detail/Kepler-38_b
48.759140,,,0,0,,2014,Transit,,Kepler,Kepler-380,0,,,Kepler-380 b,0,,3.93082100,2,1.190,0.106,,0,0.95 m Kepler Telescope,1,282.394616,2014-05-14,,,1.05,13.652,1.22,6045.00,http://exoplanet.eu/catalog/kepler-380_b/,http://exoplanets.org/detail/Kepler-380_b
48.759140,,,0,0,,2014,Transit,,Kepler,Kepler-380,0,,,Kepler-380 c,0,,7.63000400,2,1.270,0.113,,0,0.95 m Kepler Telescope,1,282.394616,2014-05-14,,,1.05,13.652,1.22,6045.00,http://exoplanet.eu/catalog/kepler-380_c/,http://exoplanets.org/detail/Kepler-380_c
43.831089,,,0,0,,2014,Transit,,Kepler,Kepler-381,0,,,Kepler-381 b,0,,5.62902100,2,0.990,0.088,,0,0.95 m Kepler Telescope,1,285.182787,2014-05-14,,,1.34,10.421,1.57,6152.00,http://exoplanet.eu/catalog/kepler-381_b/,http://exoplanets.org/detail/Kepler-381_b
43.831089,,,0,0,,2014,Transit,,Kepler,Kepler-381,0,,,Kepler-381 c,0,,13.39163500,2,1.120,0.100,,0,0.95 m Kepler Telescope,1,285.182787,2014-05-14,,,1.34,10.421,1.57,6152.00,http://exoplanet.eu/catalog/kepler-381_c/,http://exoplanets.org/detail/Kepler-381_c
45.869934,,,0,0,,2014,Transit,,Kepler,Kepler-382,0,,,Kepler-382 b,0,,5.26215500,2,1.320,0.118,,0,0.95 m Kepler Telescope,1,299.136166,2014-05-14,,,0.80,14.623,0.94,5600.00,http://exoplanet.eu/catalog/kepler-382_b/,http://exoplanets.org/detail/Kepler-382_b
45.869934,,,0,0,,2014,Transit,,Kepler,Kepler-382,0,,,Kepler-382 c,0,,12.16270100,2,1.590,0.142,,0,0.95 m Kepler Telescope,1,299.136166,2014-05-14,,,0.80,14.623,0.94,5600.00,http://exoplanet.eu/catalog/kepler-382_c/,http://exoplanets.org/detail/Kepler-382_c
38.363134,,,0,0,,2014,Transit,,Kepler,Kepler-383,0,,,Kepler-383 b,0,,12.90453200,2,1.320,0.118,,0,0.95 m Kepler Telescope,1,291.342584,2014-05-14,,,0.67,15.070,0.67,4710.00,http://exoplanet.eu/catalog/kepler-383_b/,http://exoplanets.org/detail/Kepler-383_b
38.363134,,,0,0,,2014,Transit,,Kepler,Kepler-383,0,,,Kepler-383 c,0,,31.20075100,2,1.240,0.111,,0,0.95 m Kepler Telescope,1,291.342584,2014-05-14,,,0.67,15.070,0.67,4710.00,http://exoplanet.eu/catalog/kepler-383_c/,http://exoplanets.org/detail/Kepler-383_c
44.782871,,,0,0,,2014,Transit,,Kepler,Kepler-384,0,,,Kepler-384 b,0,,22.59705300,2,1.120,0.100,,0,0.95 m Kepler Telescope,1,286.026112,2014-05-14,,,0.76,13.584,0.88,5577.00,http://exoplanet.eu/catalog/kepler-384_b/,http://exoplanets.org/detail/Kepler-384_b
44.782871,,,0,0,,2014,Transit,,Kepler,Kepler-384,0,,,Kepler-384 c,0,,45.34826900,2,1.130,0.101,,0,0.95 m Kepler Telescope,1,286.026112,2014-05-14,,,0.76,13.584,0.88,5577.00,http://exoplanet.eu/catalog/kepler-384_c/,http://exoplanets.org/detail/Kepler-384_c
50.336544,,,0,0,,2014,Transit,,Kepler,Kepler-385,0,,,Kepler-385 b,0,,10.04368600,2,2.730,0.244,,0,0.95 m Kepler Telescope,1,294.338483,2014-05-14,,,1.09,15.212,1.13,6326.00,http://exoplanet.eu/catalog/kepler-385_b/,http://exoplanets.org/detail/Kepler-385_b
50.336544,,,0,0,,2014,Transit,,Kepler,Kepler-385,0,,,Kepler-385 c,0,,15.16316100,2,3.040,0.271,,0,0.95 m Kepler Telescope,1,294.338483,2014-05-14,,,1.09,15.212,1.13,6326.00,http://exoplanet.eu/catalog/kepler-385_c/,http://exoplanets.org/detail/Kepler-385_c
48.693855,,,0,0,,2014,Transit,,Kepler,Kepler-386,0,,,Kepler-386 b,0,,12.31043000,2,1.390,0.124,,0,0.95 m Kepler Telescope,1,289.858871,2014-05-14,,,0.74,15.629,0.77,5178.00,http://exoplanet.eu/catalog/kepler-386_b/,http://exoplanets.org/detail/Kepler-386_b
48.693855,,,0,0,,2014,Transit,,Kepler,Kepler-386,0,,,Kepler-386 c,0,,25.19345800,2,1.580,0.141,,0,0.95 m Kepler Telescope,1,289.858871,2014-05-14,,,0.74,15.629,0.77,5178.00,http://exoplanet.eu/catalog/kepler-386_c/,http://exoplanets.org/detail/Kepler-386_c
45.656715,,,0,0,,2014,Transit,,Kepler,Kepler-387,0,,,Kepler-387 b,0,,6.79163600,2,1.030,0.092,,0,0.95 m Kepler Telescope,1,287.798184,2014-05-14,,,1.03,13.987,1.05,5774.00,http://exoplanet.eu/catalog/kepler-387_b/,http://exoplanets.org/detail/Kepler-387_b
45.656715,,,0,0,,2014,Transit,,Kepler,Kepler-387,0,,,Kepler-387 c,0,,11.83754900,2,0.890,0.079,,0,0.95 m Kepler Telescope,1,287.798184,2014-05-14,,,1.03,13.987,1.05,5774.00,http://exoplanet.eu/catalog/kepler-387_c/,http://exoplanets.org/detail/Kepler-387_c
44.608730,,,0,0,,2014,Transit,,Kepler,Kepler-388,0,,,Kepler-388 b,0,,3.17331500,2,0.810,0.072,,0,0.95 m Kepler Telescope,1,284.828038,2014-05-14,,,0.59,14.993,0.59,4498.00,http://exoplanet.eu/catalog/kepler-388_b/,http://exoplanets.org/detail/Kepler-388_b
44.608730,,,0,0,,2014,Transit,,Kepler,Kepler-388,0,,,Kepler-388 c,0,,13.29700400,2,0.860,0.077,,0,0.95 m Kepler Telescope,1,284.828038,2014-05-14,,,0.59,14.993,0.59,4498.00,http://exoplanet.eu/catalog/kepler-388_c/,http://exoplanets.org/detail/Kepler-388_c
44.900024,,,0,0,,2014,Transit,,Kepler,Kepler-389,0,,,Kepler-389 b,0,,3.24410700,2,1.510,0.135,,0,0.95 m Kepler Telescope,1,291.960005,2014-05-14,,,0.78,15.770,0.79,5376.00,http://exoplanet.eu/catalog/kepler-389_b/,http://exoplanets.org/detail/Kepler-389_b
44.900024,,,0,0,,2014,Transit,,Kepler,Kepler-389,0,,,Kepler-389 c,0,,14.51143000,2,1.460,0.130,,0,0.95 m Kepler Telescope,1,291.960005,2014-05-14,,,0.78,15.770,0.79,5376.00,http://exoplanet.eu/catalog/kepler-389_c/,http://exoplanets.org/detail/Kepler-389_c
46.034298,,,0,0,13.00000,2011,Transit,897,Kepler,Kepler-39,0,6388.10000,20.10000,Kepler-39 b,0,0.112000,21.08721000,1,13.900,1.240,24.920000,1,0.95 m Kepler Telescope,1,296.960265,2015-01-29,2.100,1200.00,1.29,14.460,1.40,6350.00,http://exoplanet.eu/catalog/kepler-39_b/,http://exoplanets.org/detail/Kepler-39_b
41.208603,,,0,0,,2014,Transit,,Kepler,Kepler-390,0,,,Kepler-390 b,0,,6.73808800,2,0.820,0.073,,0,0.95 m Kepler Telescope,1,291.628777,2014-05-14,,,0.67,13.942,0.78,5166.00,http://exoplanet.eu/catalog/kepler-390_b/,http://exoplanets.org/detail/Kepler-390_b
41.208603,,,0,0,,2014,Transit,,Kepler,Kepler-390,0,,,Kepler-390 c,0,,13.06002200,2,0.790,0.070,,0,0.95 m Kepler Telescope,1,291.628777,2014-05-14,,,0.67,13.942,0.78,5166.00,http://exoplanet.eu/catalog/kepler-390_c/,http://exoplanets.org/detail/Kepler-390_c
51.057304,,,0,0,,2014,Transit,,Kepler,Kepler-391,0,,,Kepler-391 b,0,,7.41675500,2,3.200,0.285,,0,0.95 m Kepler Telescope,1,290.621815,2014-05-14,,,1.22,13.007,3.57,4940.00,http://exoplanet.eu/catalog/kepler-391_b/,http://exoplanets.org/detail/Kepler-391_b
51.057304,,,0,0,,2014,Transit,,Kepler,Kepler-391,0,,,Kepler-391 c,0,,20.48543500,2,3.540,0.316,,0,0.95 m Kepler Telescope,1,290.621815,2014-05-14,,,1.22,13.007,3.57,4940.00,http://exoplanet.eu/catalog/kepler-391_c/,http://exoplanets.org/detail/Kepler-391_c
43.368084,,,0,0,,2014,Transit,,Kepler,Kepler-392,0,,,Kepler-392 b,0,,5.34185300,2,1.000,0.089,,0,0.95 m Kepler Telescope,1,288.660765,2014-05-14,,,1.13,13.455,1.13,5938.00,http://exoplanet.eu/catalog/kepler-392_b/,http://exoplanets.org/detail/Kepler-392_b
43.368084,,,0,0,,2014,Transit,,Kepler,Kepler-392,0,,,Kepler-392 c,0,,10.42311800,2,1.100,0.098,,0,0.95 m Kepler Telescope,1,288.660765,2014-05-14,,,1.13,13.455,1.13,5938.00,http://exoplanet.eu/catalog/kepler-392_c/,http://exoplanets.org/detail/Kepler-392_c
45.192215,,,0,0,,2014,Transit,,Kepler,Kepler-393,0,,,Kepler-393 b,0,,9.18241700,2,1.290,0.115,,0,0.95 m Kepler Telescope,1,290.995257,2014-05-14,,,1.32,13.223,1.38,6189.00,http://exoplanet.eu/catalog/kepler-393_b/,http://exoplanets.org/detail/Kepler-393_b
45.192215,,,0,0,,2014,Transit,,Kepler,Kepler-393,0,,,Kepler-393 c,0,,14.61361200,2,1.330,0.119,,0,0.95 m Kepler Telescope,1,290.995257,2014-05-14,,,1.32,13.223,1.38,6189.00,http://exoplanet.eu/catalog/kepler-393_c/,http://exoplanets.org/detail/Kepler-393_c
50.672318,,,0,0,,2014,Transit,,Kepler,Kepler-394,0,,,Kepler-394 b,0,,8.00501300,2,1.600,0.143,,0,0.95 m Kepler Telescope,1,296.301953,2014-05-14,,,1.11,14.790,1.13,6402.00,http://exoplanet.eu/catalog/kepler-394_b/,http://exoplanets.org/detail/Kepler-394_b
50.672318,,,0,0,,2014,Transit,,Kepler,Kepler-394,0,,,Kepler-394 c,0,,12.13068600,2,1.660,0.148,,0,0.95 m Kepler Telescope,1,296.301953,2014-05-14,,,1.11,14.790,1.13,6402.00,http://exoplanet.eu/catalog/kepler-394_c/,http://exoplanets.org/detail/Kepler-394_c
45.136598,,,0,0,,2014,Transit,,Kepler,Kepler-395,0,,,Kepler-395 b,0,,7.05434600,2,1.030,0.092,,0,0.95 m Kepler Telescope,1,293.511099,2014-05-14,,,0.53,15.987,0.56,4262.00,http://exoplanet.eu/catalog/kepler-395_b/,http://exoplanets.org/detail/Kepler-395_b
45.136598,,,0,0,,2014,Transit,,Kepler,Kepler-395,0,,,Kepler-395 c,0,,34.98926200,2,1.320,0.118,,0,0.95 m Kepler Telescope,1,293.511099,2014-05-14,,,0.53,15.987,0.56,4262.00,http://exoplanet.eu/catalog/kepler-395_c/,http://exoplanets.org/detail/Kepler-395_c
48.977402,,,0,0,,2013,Transit,,Kepler,Kepler-396,0,75.50000,0.23800,Kepler-396 b,0,,42.99400000,2,3.500,0.312,,0,0.95 m Kepler Telescope,1,296.132818,2014-05-14,,,0.85,11.921,1.06,5384.00,http://exoplanet.eu/catalog/kepler-396_b/,
48.977402,,,0,0,,2013,Transit,,Kepler,Kepler-396,0,17.90000,0.05600,Kepler-396 c,0,,88.50500000,2,5.300,0.473,,0,0.95 m Kepler Telescope,1,296.132818,2014-05-14,,,0.85,11.921,1.06,5384.00,http://exoplanet.eu/catalog/kepler-396_c/,
42.380451,,,0,0,,2014,Transit,,Kepler,Kepler-397,0,,,Kepler-397 b,0,,22.25094900,2,2.460,0.219,,0,0.95 m Kepler Telescope,1,295.894109,2014-05-14,,,,15.996,0.77,5307.00,http://exoplanet.eu/catalog/kepler-397_b/,http://exoplanets.org/detail/Kepler-397_b
42.380451,,,0,0,,2014,Transit,,Kepler,Kepler-397,0,,,Kepler-397 c,0,,135.49852700,2,6.180,0.551,,0,0.95 m Kepler Telescope,1,295.894109,2014-05-14,,,,15.996,0.77,5307.00,http://exoplanet.eu/catalog/kepler-397_c/,http://exoplanets.org/detail/Kepler-397_c
40.343853,,,0,0,,2014,Transit,,Kepler,Kepler-398,0,,,Kepler-398 b,0,,4.08142300,2,0.930,0.083,,0,0.95 m Kepler Telescope,1,291.468662,2014-05-14,,,,13.256,0.61,4493.00,http://exoplanet.eu/catalog/kepler-398_b/,http://exoplanets.org/detail/Kepler-398_b
40.343853,,,0,0,,2014,Transit,,Kepler,Kepler-398,0,,,Kepler-398 c,0,,11.41941200,2,1.010,0.090,,0,0.95 m Kepler Telescope,1,291.468662,2014-05-14,,,,13.256,0.61,4493.00,http://exoplanet.eu/catalog/kepler-398_c/,http://exoplanets.org/detail/Kepler-398_c
40.670806,,,0,0,,2014,Transit,,Kepler,Kepler-399,0,,,Kepler-399 b,0,,14.42528100,3,0.960,0.086,,0,0.95 m Kepler Telescope,1,299.501738,2014-05-14,,,,14.467,0.68,5502.00,http://exoplanet.eu/catalog/kepler-399_b/,http://exoplanets.org/detail/Kepler-399_b
40.670806,,,0,0,,2014,Transit,,Kepler,Kepler-399,0,,,Kepler-399 c,0,,26.67569000,3,1.430,0.128,,0,0.95 m Kepler Telescope,1,299.501738,2014-05-14,,,,14.467,0.68,5502.00,http://exoplanet.eu/catalog/kepler-399_c/,http://exoplanets.org/detail/Kepler-399_c
40.670806,,,0,0,,2014,Transit,,Kepler,Kepler-399,0,,,Kepler-399 d,0,,58.03461600,3,1.890,0.169,,0,0.95 m Kepler Telescope,1,299.501738,2014-05-14,,,,14.467,0.68,5502.00,http://exoplanet.eu/catalog/kepler-399_d/,http://exoplanets.org/detail/Kepler-399_d
50.135754,,,0,0,1.91000,2009,Transit,1650,Kepler,Kepler-4,0,24.47200,0.07700,Kepler-4 b,0,0.000000,3.21346000,1,4.002,0.357,6.470000,1,0.95 m Kepler Telescope,1,285.615322,2014-05-14,4.500,550.00,1.22,12.700,1.49,5857.00,http://exoplanet.eu/catalog/kepler-4_b/,http://exoplanets.org/detail/Kepler-4_b
47.526608,,,0,0,1.68000,2010,Transit,1620,Kepler,Kepler-40,0,699.20000,2.20000,Kepler-40 b,0,0.000000,6.87349000,1,13.110,1.170,8.110000,1,0.95 m Kepler Telescope,1,296.813690,2014-05-14,2.800,2700.00,1.48,14.588,2.13,6510.00,http://exoplanet.eu/catalog/kepler-40_b/,http://exoplanets.org/detail/Kepler-40_b
40.480035,,,0,0,,2014,Transit,,Kepler,Kepler-400,0,,,Kepler-400 b,0,,9.02438900,2,1.650,0.147,,0,0.95 m Kepler Telescope,1,290.944481,2014-05-14,,,,13.642,1.15,5886.00,http://exoplanet.eu/catalog/kepler-400_b/,http://exoplanets.org/detail/Kepler-400_b
40.480035,,,0,0,,2014,Transit,,Kepler,Kepler-400,0,,,Kepler-400 c,0,,17.34082400,2,1.490,0.133,,0,0.95 m Kepler Telescope,1,290.944481,2014-05-14,,,,13.642,1.15,5886.00,http://exoplanet.eu/catalog/kepler-400_c/,http://exoplanets.org/detail/Kepler-400_c
50.863483,,,0,0,,2014,Transit,,Kepler,Kepler-401,0,,,Kepler-401 b,0,,14.38303500,2,1.710,0.153,,0,0.95 m Kepler Telescope,1,290.082749,2014-05-14,,,,13.312,1.33,6117.00,http://exoplanet.eu/catalog/kepler-401_b/,http://exoplanets.org/detail/Kepler-401_b
50.863483,,,0,0,,2014,Transit,,Kepler,Kepler-401,0,,,Kepler-401 c,0,,47.31821800,2,2.150,0.192,,0,0.95 m Kepler Telescope,1,290.082749,2014-05-14,,,,13.312,1.33,6117.00,http://exoplanet.eu/catalog/kepler-401_c/,http://exoplanets.org/detail/Kepler-401_c
43.354610,,,0,0,,2014,Transit,,Kepler,Kepler-402,0,,,Kepler-402 b,0,,4.02875100,4,1.220,0.109,,0,0.95 m Kepler Telescope,1,288.370225,2014-05-14,,,,13.268,1.26,6090.00,http://exoplanet.eu/catalog/kepler-402_b/,http://exoplanets.org/detail/Kepler-402_b
43.354610,,,0,0,,2014,Transit,,Kepler,Kepler-402,0,,,Kepler-402 c,0,,6.12482100,4,1.560,0.139,,0,0.95 m Kepler Telescope,1,288.370225,2014-05-14,,,,13.268,1.26,6090.00,http://exoplanet.eu/catalog/kepler-402_c/,http://exoplanets.org/detail/Kepler-402_c
43.354610,,,0,0,,2014,Transit,,Kepler,Kepler-402,0,,,Kepler-402 d,0,,8.92109900,4,1.380,0.123,,0,0.95 m Kepler Telescope,1,288.370225,2014-05-14,,,,13.268,1.26,6090.00,http://exoplanet.eu/catalog/kepler-402_d/,http://exoplanets.org/detail/Kepler-402_d
43.354610,,,0,0,,2014,Transit,,Kepler,Kepler-402,0,,,Kepler-402 e,0,,11.24286100,4,1.460,0.130,,0,0.95 m Kepler Telescope,1,288.370225,2014-05-14,,,,13.268,1.26,6090.00,http://exoplanet.eu/catalog/kepler-402_e/,http://exoplanets.org/detail/Kepler-402_e
46.744560,,,0,0,,2014,Transit,,Kepler,Kepler-403,0,,,Kepler-403 b,0,,7.03146200,2,1.250,0.112,,0,0.95 m Kepler Telescope,1,289.921461,2014-05-14,,,,12.805,1.33,6090.00,http://exoplanet.eu/catalog/kepler-403_b/,http://exoplanets.org/detail/Kepler-403_b
46.744560,,,0,0,,2014,Transit,,Kepler,Kepler-403,0,,,Kepler-403 c,0,,54.28074900,2,1.750,0.156,,0,0.95 m Kepler Telescope,1,289.921461,2014-05-14,,,,12.805,1.33,6090.00,http://exoplanet.eu/catalog/kepler-403_c/,http://exoplanets.org/detail/Kepler-403_c
45.343533,,,0,0,,2014,Transit,,Kepler,Kepler-404,0,,,Kepler-404 b,0,,11.82985100,2,1.270,0.113,,0,0.95 m Kepler Telescope,1,286.398631,2014-05-14,,,,15.228,0.88,5654.00,http://exoplanet.eu/catalog/kepler-404_b/,http://exoplanets.org/detail/Kepler-404_b
45.343533,,,0,0,,2014,Transit,,Kepler,Kepler-404,0,,,Kepler-404 c,0,,14.75116600,2,1.720,0.153,,0,0.95 m Kepler Telescope,1,286.398631,2014-05-14,,,,15.228,0.88,5654.00,http://exoplanet.eu/catalog/kepler-404_c/,http://exoplanets.org/detail/Kepler-404_c
38.340030,,,0,0,,2014,Transit,,Kepler,Kepler-405,0,,,Kepler-405 b,0,,10.61383900,2,2.080,0.186,,0,0.95 m Kepler Telescope,1,291.409458,2014-05-14,,,,15.855,0.89,5818.00,http://exoplanet.eu/catalog/kepler-405_b/,http://exoplanets.org/detail/Kepler-405_b
38.340030,,,0,0,,2014,Transit,,Kepler,Kepler-405,0,,,Kepler-405 c,0,,29.72668200,2,4.660,0.416,,0,0.95 m Kepler Telescope,1,291.409458,2014-05-14,,,,15.855,0.89,5818.00,http://exoplanet.eu/catalog/kepler-405_c/,http://exoplanets.org/detail/Kepler-405_c
44.968224,,,0,0,11.82000,2014,Transit,,Kepler,Kepler-406,0,6.35000,0.02000,Kepler-406 b,0,,2.42629000,2,1.430,0.128,,1,0.95 m Kepler Telescope,1,291.848044,2014-05-14,5.840,,1.07,12.520,1.07,5538.00,,
44.968224,,,0,0,24.39000,2014,Transit,,Kepler,Kepler-406,0,2.71000,0.00900,Kepler-406 c,0,,4.62332000,2,0.850,0.076,,1,0.95 m Kepler Telescope,1,291.848044,2014-05-14,5.840,,1.07,12.520,1.07,5538.00,,
49.614506,,,0,0,0.29000,2014,Transit,,Kepler,Kepler-407,0,0.06000,0.00020,Kepler-407 b,0,,0.66931000,2,1.070,0.095,,1,0.95 m Kepler Telescope,1,286.036347,2014-05-14,7.470,,1.00,12.521,1.01,5476.00,,
49.614506,,,0,0,,2014,Radial Velocity,,Kepler,Kepler-407,0,4000.00000,12.60000,Kepler-407 c,0,,3000.00000000,2,,,,1,0.95 m Kepler Telescope,0,286.036347,2014-05-14,7.470,,1.00,12.521,1.01,5476.00,,
48.423233,,,0,0,4.42000,2014,Transit,,Kepler,Kepler-408,0,0.48000,0.00200,Kepler-408 b,0,,2.46502000,1,0.820,0.073,,1,0.95 m Kepler Telescope,1,284.786175,2014-05-14,6.680,,1.08,8.769,1.23,6104.00,,
46.852764,,,0,0,8.88000,2014,Transit,,Kepler,Kepler-409,0,2.69000,0.00800,Kepler-409 b,0,,68.95840000,1,1.190,0.106,,1,0.95 m Kepler Telescope,1,293.679190,2014-05-14,6.800,,0.92,9.439,0.89,5460.00,,
45.981644,,,0,0,0.70000,2011,Transit,1770,Kepler,Kepler-41,0,177.98480,0.56000,Kepler-41 b,1,,1.85555770,1,11.657,1.040,5.053000,1,0.95 m Kepler Telescope,1,294.513229,2015-10-15,,770.00,1.12,14.465,1.02,5620.00,http://exoplanet.eu/catalog/kepler-41__b/,http://exoplanets.org/detail/Kepler-41_b
45.139832,,,0,0,,2013,Transit,,Kepler,Kepler-410 A,0,,,Kepler-410 A b,0,0.170000,17.83364800,1,2.838,0.253,19.500000,0,0.95 m Kepler Telescope,1,283.150698,2014-05-14,2.760,132.00,1.21,9.364,1.35,6273.00,,
49.523262,,,0,0,,2013,Transit,1040,Kepler,Kepler-411,0,,,Kepler-411 b,0,0.000000,3.00516000,1,1.880,0.168,10.200000,1,0.95 m Kepler Telescope,1,287.605582,2014-05-14,,,0.83,12.231,0.79,4974.00,,
43.680958,,,0,0,0.52000,2014,Transit,1850,Kepler,Kepler-412,0,299.07803,0.94100,Kepler-412 b,1,,1.72086040,1,15.031,1.341,4.841000,1,0.95 m Kepler Telescope,1,286.110327,2015-10-15,,1056.00,1.17,13.730,1.29,5750.00,http://exoplanet.eu/catalog/kepler-412_b/,http://exoplanets.org/detail/Kepler-412_b
51.162472,,,0,1,3.20000,2014,Transit,,Kepler,Kepler-413,0,67.00000,0.21100,Kepler-413 b,0,0.118100,66.26200000,1,4.347,0.388,27.543800,1,0.95 m Kepler Telescope,1,288.510620,2014-05-14,,,0.82,15.520,0.78,4700.00,,
48.244362,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-414,0,3.50000,0.01100,Kepler-414 b,0,,4.70000000,2,1.710,0.153,,0,0.95 m Kepler Telescope,1,297.961566,2014-05-28,,,0.89,13.338,0.95,,,
48.244362,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-414,0,29.90000,0.09400,Kepler-414 c,0,,7.17100000,2,3.010,0.269,,0,0.95 m Kepler Telescope,1,297.961566,2014-05-28,,,0.89,13.338,0.95,,,
38.639131,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-415,0,119.90000,0.37700,Kepler-415 b,0,,4.17600000,2,1.210,0.108,,0,0.95 m Kepler Telescope,1,293.804434,2014-05-28,,,0.67,15.842,0.64,,,
38.639131,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-415,0,,,Kepler-415 c,0,,8.70800000,2,,,,0,0.95 m Kepler Telescope,1,293.804434,2014-05-28,,,0.67,15.842,0.64,,,
39.227287,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-416,0,58.20000,0.18300,Kepler-416 b,0,,6.31900000,2,2.480,0.221,,0,0.95 m Kepler Telescope,1,291.556965,2014-05-28,,,1.00,14.028,1.07,,,
39.227287,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-416,0,,,Kepler-416 c,0,,12.20900000,2,,,,0,0.95 m Kepler Telescope,1,291.556965,2014-05-28,,,1.00,14.028,1.07,,,
42.779705,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-417,0,11.00000,0.03500,Kepler-417 b,0,,12.33100000,2,2.310,0.206,,0,0.95 m Kepler Telescope,1,293.824314,2014-05-28,,,0.90,15.886,0.81,,,
42.779705,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-417,0,,,Kepler-417 c,0,,15.94300000,2,,,,0,0.95 m Kepler Telescope,1,293.824314,2014-05-28,,,0.90,15.886,0.81,,,
38.355450,,,0,0,,2014,Transit,,Kepler,Kepler-418,0,349.60000,1.10000,Kepler-418 b,0,0.200000,86.67856000,1,13.450,1.200,84.400000,1,0.95 m Kepler Telescope,1,294.433512,2014-05-28,7.000,,0.98,14.696,1.09,5820.00,,
51.184765,,,0,0,,2014,Transit,,Kepler,Kepler-419,0,794.50000,2.50000,Kepler-419 b,0,0.833000,69.75460000,2,10.800,0.960,,1,0.95 m Kepler Telescope,1,295.417899,2014-06-25,,,1.39,13.005,1.74,6430.00,,
51.184765,,,0,0,,2014,Transit Timing Variations,,Kepler,Kepler-419,0,2320.10000,7.30000,Kepler-419 c,0,0.184000,675.47000000,2,,,,1,0.95 m Kepler Telescope,0,295.417899,2014-06-25,,,1.39,13.005,1.74,6430.00,,
44.619160,,,0,0,,2011,Transit,519,Kepler,Kepler-42,0,,,Kepler-42 b,0,,1.21376720,3,0.780,0.070,,0,0.95 m Kepler Telescope,1,292.219033,2014-05-14,4.500,38.70,0.13,16.124,0.17,3068.00,http://exoplanet.eu/catalog/kepler-42_b/,http://exoplanets.org/detail/Kepler-42_b
44.619160,,,0,0,,2011,Transit,720,Kepler,Kepler-42,0,,,Kepler-42 c,0,,0.45328509,3,0.730,0.065,,0,0.95 m Kepler Telescope,1,292.219033,2014-05-14,4.500,38.70,0.13,16.124,0.17,3068.00,http://exoplanet.eu/catalog/kepler-42_c/,http://exoplanets.org/detail/Kepler-42_c
44.619160,,,0,0,,2011,Transit,450,Kepler,Kepler-42,0,,,Kepler-42 d,0,,1.86516900,3,0.570,0.051,,0,0.95 m Kepler Telescope,1,292.219033,2014-05-14,4.500,38.70,0.13,16.124,0.17,3068.00,http://exoplanet.eu/catalog/kepler-42_d/,http://exoplanets.org/detail/Kepler-42_d
44.927383,,,0,0,2.10000,2014,Transit,511,Kepler,Kepler-420,0,460.83000,1.45000,Kepler-420 b,0,0.772000,86.64766100,1,10.540,0.940,,1,0.95 m Kepler Telescope,1,291.225180,2014-06-25,9.300,900.00,0.99,14.867,1.13,5520.00,,
45.087776,,,0,0,,2014,Transit,185,Kepler,Kepler-421,0,,,Kepler-421 b,0,0.041000,704.19840000,1,4.160,0.371,346.000000,0,0.95 m Kepler Telescope,1,283.256822,2014-07-23,4.000,320.00,0.79,13.354,0.76,5308.00,http://exoplanet.eu/catalog/kepler-421_b/,http://exoplanets.org/detail/Kepler-421_b
46.323357,,,0,0,0.38000,2014,Transit,,Kepler,Kepler-422,0,136.66000,0.43000,Kepler-422 b,0,,7.89144830,1,12.890,1.150,,1,0.95 m Kepler Telescope,1,282.629656,2014-10-03,,,1.15,13.435,1.24,5972.00,http://exoplanet.eu/catalog/kepler-422_b/,
